Bands	Reflectance
1187.0	0.9922
1188.0	0.9929
1189.0	0.9935
1190.0	0.9941
1191.0	0.9947
1192.0	0.9952
1193.0	0.9957
1194.0	0.9962
1195.0	0.9967
1196.0	0.9972
1197.0	0.9978
1198.0	0.9983
1199.0	0.9987
1200.0	0.9992
1201.0	0.9997
1202.0	1.0002
1203.0	1.0006
1204.0	1.0011
1205.0	1.0015
1206.0	1.0019
1207.0	1.0023
1208.0	1.0027
1209.0	1.0031
1210.0	1.0035
1211.0	1.0039
1212.0	1.0042
1213.0	1.0047
1214.0	1.0051
1215.0	1.0056
1216.0	1.0063
1217.0	1.0068
1218.0	1.0074
1219.0	1.0079
1220.0	1.0084
1221.0	1.0089
1222.0	1.0095
1223.0	1.01
1224.0	1.0105
1225.0	1.0109
1226.0	1.0113
1227.0	1.0116
1228.0	1.0119
1229.0	1.0122
1230.0	1.0125
1231.0	1.0128
1232.0	1.0129
1233.0	1.013
1234.0	1.013
1235.0	1.013
1236.0	1.0131
1237.0	1.0131
1238.0	1.0131
1239.0	1.013
1240.0	1.0129
1241.0	1.0126
1242.0	1.0124
1243.0	1.0121
1244.0	1.0118
1245.0	1.0115
1246.0	1.0112
1247.0	1.0109
1248.0	1.0104
1249.0	1.01
1250.0	1.0095
1251.0	1.009
1252.0	1.0083
1253.0	1.0077
1254.0	1.007
1255.0	1.0063
1256.0	1.0056
1257.0	1.0048
1258.0	1.0041
1259.0	1.0033
1260.0	1.0024
1261.0	1.0015
1262.0	1.0004
1263.0	0.9993
1264.0	0.9981
1265.0	0.9968
1266.0	0.9955
1267.0	0.9941
1268.0	0.9926
1269.0	0.991
1270.0	0.9891
1271.0	0.9871
1272.0	0.985
1273.0	0.9827
1274.0	0.9803
1275.0	0.9777
1276.0	0.975
1277.0	0.9721
1278.0	0.9691
1279.0	0.9661
1280.0	0.963
1281.0	0.9598
1282.0	0.9566
1283.0	0.9533
1284.0	0.9502
1285.0	0.947
1286.0	0.944
1287.0	0.941
1288.0	0.938
1289.0	0.9353
1290.0	0.9326
1291.0	0.9302
1292.0	0.9279
1293.0	0.9258
1294.0	0.9239
1295.0	0.9222
1296.0	0.9208
1297.0	0.9196
1298.0	0.9187
1299.0	0.9181
1300.0	0.9178
1301.0	0.9177
1302.0	0.9179
1303.0	0.9183
1304.0	0.919
1305.0	0.9199
1306.0	0.9209
1307.0	0.9222
1308.0	0.9237
1309.0	0.9253
1310.0	0.9271
1311.0	0.9291
1312.0	0.9312
1313.0	0.9335
1314.0	0.9358
1315.0	0.9383
1316.0	0.9409
1317.0	0.9435
1318.0	0.9463
1319.0	0.9491
1320.0	0.952
1321.0	0.9549
1322.0	0.958
1323.0	0.9612
1324.0	0.9644
1325.0	0.9677
1326.0	0.9709
1327.0	0.9741
1328.0	0.9774
1329.0	0.9807
1330.0	0.984
1331.0	0.9873
1332.0	0.9906
1333.0	0.9938
1334.0	0.9969
1335.0	1.0001
1336.0	1.0033
1337.0	1.0064
1338.0	1.0094
1339.0	1.0124
1340.0	1.0152
1341.0	1.018
1342.0	1.0206
1343.0	1.0232
1344.0	1.0257
1345.0	1.0279
1346.0	1.0299
1347.0	1.0318
1348.0	1.0335
1349.0	1.0351
1350.0	1.0366
1351.0	1.0379
1352.0	1.0392
1353.0	1.0402
1354.0	1.0411
1355.0	1.0421
1356.0	1.043
1357.0	1.044
1358.0	1.045
1359.0	1.046
1360.0	1.047
1361.0	1.0481
1362.0	1.0492
1363.0	1.0505
1364.0	1.0515
1365.0	1.0524
1366.0	1.0531
1367.0	1.0536
1368.0	1.0537
1369.0	1.0532
1370.0	1.052
1371.0	1.05
1372.0	1.0469
1373.0	1.0431
1374.0	1.0381
1375.0	1.032
1376.0	1.0249
1377.0	1.0165
1378.0	1.0072
1379.0	0.9972
1380.0	0.9862
1381.0	0.9746
1382.0	0.9624
1383.0	0.9494
1384.0	0.9359
1385.0	0.9216
1386.0	0.9065
1387.0	0.8908
1388.0	0.8743
1389.0	0.8574
1390.0	0.8398
1391.0	0.8216
1392.0	0.8031
1393.0	0.7843
1394.0	0.7647
1395.0	0.7456
1396.0	0.7265
1397.0	0.7074
1398.0	0.6889
1399.0	0.6708
1400.0	0.653
1401.0	0.6359
1402.0	0.619
1403.0	0.603
1404.0	0.5878
1405.0	0.5732
1406.0	0.5595
1407.0	0.5466
1408.0	0.5342
1409.0	0.5228
1410.0	0.5119
1411.0	0.5019
1412.0	0.4927
1413.0	0.484
1414.0	0.4761
1415.0	0.4689
1416.0	0.4621
1417.0	0.456
1418.0	0.4502
1419.0	0.445
1420.0	0.4403
1421.0	0.436
1422.0	0.4322
1423.0	0.4288
1424.0	0.4257
1425.0	0.4229
1426.0	0.4203
1427.0	0.4181
1428.0	0.4162
1429.0	0.4146
1430.0	0.4132
1431.0	0.412
1432.0	0.411
1433.0	0.4102
1434.0	0.4095
1435.0	0.4091
1436.0	0.4088
1437.0	0.4086
1438.0	0.4085
1439.0	0.4087
1440.0	0.4089
1441.0	0.4092
1442.0	0.4096
1443.0	0.41
1444.0	0.4104
1445.0	0.4109
1446.0	0.4115
1447.0	0.4121
1448.0	0.4127
1449.0	0.4134
1450.0	0.414
1451.0	0.4146
1452.0	0.4152
1453.0	0.416
1454.0	0.4167
1455.0	0.4176
1456.0	0.4185
1457.0	0.4194
1458.0	0.4204
1459.0	0.4215
1460.0	0.4227
1461.0	0.4241
1462.0	0.4256
1463.0	0.4272
1464.0	0.429
1465.0	0.431
1466.0	0.4331
1467.0	0.4354
1468.0	0.4378
1469.0	0.4404
1470.0	0.4432
1471.0	0.4461
1472.0	0.4491
1473.0	0.4522
1474.0	0.4555
1475.0	0.4588
1476.0	0.4622
1477.0	0.4657
1478.0	0.4692
1479.0	0.4727
1480.0	0.4762
1481.0	0.4798
1482.0	0.4834
1483.0	0.487
1484.0	0.4908
1485.0	0.4945
1486.0	0.4982
