Bands	Reflectance
1180.0	3.0791
1181.0	3.0772
1182.0	3.0771
1183.0	3.08
1184.0	3.0879
1185.0	3.0949
1186.0	3.1033
1187.0	3.1125
1188.0	3.1217
1189.0	3.1308
1190.0	3.1411
1191.0	3.1497
1192.0	3.1548
1193.0	3.1568
1194.0	3.1538
1195.0	3.1465
1196.0	3.1386
1197.0	3.1294
1198.0	3.1207
1199.0	3.1109
1200.0	3.1032
1201.0	3.0945
1202.0	3.0902
1203.0	3.088
1204.0	3.0884
1205.0	3.0928
1206.0	3.0996
1207.0	3.108
1208.0	3.1189
1209.0	3.1299
1210.0	3.1414
1211.0	3.1541
1212.0	3.166
1213.0	3.1771
1214.0	3.1875
1215.0	3.1965
1216.0	3.2041
1217.0	3.211
1218.0	3.2173
1219.0	3.2228
1220.0	3.2271
1221.0	3.2311
1222.0	3.2346
1223.0	3.2373
1224.0	3.2396
1225.0	3.2428
1226.0	3.2464
1227.0	3.25
1228.0	3.254
1229.0	3.2574
1230.0	3.2601
1231.0	3.2624
1232.0	3.2638
1233.0	3.2646
1234.0	3.2644
1235.0	3.2629
1236.0	3.2596
1237.0	3.2546
1238.0	3.2492
1239.0	3.2425
1240.0	3.2352
1241.0	3.2272
1242.0	3.2189
1243.0	3.2101
1244.0	3.2003
1245.0	3.1906
1246.0	3.1798
1247.0	3.1673
1248.0	3.1532
1249.0	3.1365
1250.0	3.1175
1251.0	3.0963
1252.0	3.0713
1253.0	3.0425
1254.0	3.01
1255.0	2.9743
1256.0	2.9351
1257.0	2.8922
1258.0	2.8456
1259.0	2.7956
1260.0	2.7443
1261.0	2.6983
1262.0	2.6514
1263.0	2.6144
1264.0	2.5826
1265.0	2.5593
1266.0	2.5429
1267.0	2.536
1268.0	2.539
1269.0	2.5508
1270.0	2.5724
1271.0	2.5995
1272.0	2.6275
1273.0	2.6558
1274.0	2.683
1275.0	2.7078
1276.0	2.7318
1277.0	2.7534
1278.0	2.7695
1279.0	2.7814
1280.0	2.7896
1281.0	2.7954
1282.0	2.8009
1283.0	2.8056
1284.0	2.8096
1285.0	2.8135
1286.0	2.8152
1287.0	2.8147
1288.0	2.8135
1289.0	2.8097
1290.0	2.804
1291.0	2.797
1292.0	2.7873
1293.0	2.7753
1294.0	2.7626
1295.0	2.748
1296.0	2.7324
1297.0	2.7166
1298.0	2.6997
1299.0	2.6821
1300.0	2.6647
1301.0	2.6466
1302.0	2.6276
1303.0	2.6084
1304.0	2.5893
1305.0	2.5698
1306.0	2.5517
1307.0	2.5342
1308.0	2.5164
1309.0	2.4987
1310.0	2.4812
1311.0	2.4632
1312.0	2.4459
1313.0	2.4306
1314.0	2.4171
1315.0	2.4054
1316.0	2.3945
1317.0	2.3837
1318.0	2.3719
1319.0	2.3591
1320.0	2.3447
1321.0	2.3268
1322.0	2.3058
1323.0	2.2811
1324.0	2.2516
1325.0	2.2184
1326.0	2.1836
1327.0	2.146
1328.0	2.1084
1329.0	2.0743
1330.0	2.0425
1331.0	2.0156
1332.0	1.9942
1333.0	1.9756
1334.0	1.9586
1335.0	1.9368
1336.0	1.9148
1337.0	1.8861
1338.0	1.8493
1339.0	1.8028
1340.0	1.7442
1341.0	1.6713
1342.0	1.5833
1343.0	1.4823
1344.0	1.3672
1345.0	1.2448
1346.0	1.118
1347.0	0.9879
1348.0	0.8615
1349.0	0.7388
1350.0	0.6223
1351.0	0.5165
1352.0	0.4196
1353.0	0.3346
1354.0	0.2637
1355.0	0.2034
1356.0	0.1556
1357.0	0.1181
1358.0	0.088
1359.0	0.0658
1360.0	0.0491
1361.0	0.0372
1362.0	0.0284
1363.0	0.0253
1364.0	0.022
1365.0	0.021
1366.0	0.0212
1367.0	0.0226
1368.0	0.0255
1369.0	0.0294
1370.0	0.0341
1371.0	0.0387
1372.0	0.0427
1373.0	0.0458
1374.0	0.0485
1375.0	0.0501
1376.0	0.0509
1377.0	0.051
1378.0	0.0498
1379.0	0.0487
1380.0	0.0477
1381.0	0.047
1382.0	0.0475
1383.0	0.0482
1384.0	0.0497
1385.0	0.0524
1386.0	0.0554
1387.0	0.0588
1388.0	0.0627
1389.0	0.0661
1390.0	0.0689
1391.0	0.0716
1392.0	0.0734
1393.0	0.0752
1394.0	0.0766
1395.0	0.0783
1396.0	0.08
1397.0	0.082
1398.0	0.0836
1399.0	0.0849
1400.0	0.0867
1401.0	0.089
1402.0	0.0924
1403.0	0.0965
1404.0	0.1004
1405.0	0.1047
1406.0	0.1094
1407.0	0.1153
1408.0	0.1232
1409.0	0.1316
1410.0	0.1409
1411.0	0.1506
1412.0	0.1604
1413.0	0.171
1414.0	0.1815
1415.0	0.1919
1416.0	0.2022
1417.0	0.2116
1418.0	0.2215
1419.0	0.2315
1420.0	0.2412
1421.0	0.2513
1422.0	0.2606
1423.0	0.2689
1424.0	0.2762
1425.0	0.2823
1426.0	0.2867
1427.0	0.29
1428.0	0.2922
1429.0	0.2932
1430.0	0.2938
1431.0	0.2928
1432.0	0.2932
1433.0	0.2933
1434.0	0.2947
1435.0	0.2973
1436.0	0.3009
1437.0	0.3053
1438.0	0.3109
1439.0	0.3177
1440.0	0.3264
1441.0	0.3359
1442.0	0.3459
1443.0	0.3569
1444.0	0.3682
1445.0	0.3809
1446.0	0.395
1447.0	0.4106
1448.0	0.4276
1449.0	0.4452
1450.0	0.4642
1451.0	0.4833
1452.0	0.5026
1453.0	0.5227
1454.0	0.5412
1455.0	0.5575
1456.0	0.5706
1457.0	0.5794
1458.0	0.5841
1459.0	0.584
1460.0	0.5796
1461.0	0.572
1462.0	0.5609
1463.0	0.5482
1464.0	0.5356
1465.0	0.5227
1466.0	0.5112
1467.0	0.5025
1468.0	0.4967
1469.0	0.4952
1470.0	0.4975
1471.0	0.5036
1472.0	0.5133
1473.0	0.5251
1474.0	0.5387
1475.0	0.5528
1476.0	0.5684
1477.0	0.5838
1478.0	0.6
1479.0	0.617
1480.0	0.6351
1481.0	0.6548
1482.0	0.6757
1483.0	0.6974
1484.0	0.7207
1485.0	0.7451
1486.0	0.7706
1487.0	0.7984
1488.0	0.8271
1489.0	0.8563
1490.0	0.8858
1491.0	0.9148
1492.0	0.9426
1493.0	0.9687
1494.0	0.9928
1495.0	1.0143
1496.0	1.0334
1497.0	1.0509
1498.0	1.067
1499.0	1.0811
1500.0	1.0944
1501.0	1.1077
1502.0	1.1202
1503.0	1.1343
1504.0	1.1498
1505.0	1.1664
1506.0	1.1844
1507.0	1.2025
1508.0	1.2212
1509.0	1.2398
1510.0	1.2576
1511.0	1.2752
1512.0	1.2916
1513.0	1.3072
1514.0	1.3218
1515.0	1.3359
1516.0	1.3493
1517.0	1.3617
1518.0	1.3744
1519.0	1.3865
1520.0	1.3977
1521.0	1.4085
1522.0	1.4189
1523.0	1.4287
1524.0	1.4382
1525.0	1.4483
1526.0	1.4574
1527.0	1.466
1528.0	1.4745
1529.0	1.4817
1530.0	1.4886
1531.0	1.4953
1532.0	1.5018
1533.0	1.5088
1534.0	1.5158
1535.0	1.5227
1536.0	1.5299
1537.0	1.5372
1538.0	1.5444
1539.0	1.5518
1540.0	1.5596
1541.0	1.5672
1542.0	1.5751
1543.0	1.5823
1544.0	1.5892
1545.0	1.5956
1546.0	1.6017
1547.0	1.6071
1548.0	1.6119
1549.0	1.6166
1550.0	1.6201
1551.0	1.6235
1552.0	1.6271
1553.0	1.6303
1554.0	1.6335
1555.0	1.6364
1556.0	1.6383
1557.0	1.6399
1558.0	1.6409
1559.0	1.6408
1560.0	1.64
1561.0	1.6382
1562.0	1.6341
1563.0	1.628
1564.0	1.6206
1565.0	1.6105
1566.0	1.5988
1567.0	1.5866
1568.0	1.5733
1569.0	1.5605
1570.0	1.5487
1571.0	1.5377
1572.0	1.5293
1573.0	1.5242
1574.0	1.5225
1575.0	1.5245
1576.0	1.5297
1577.0	1.5374
1578.0	1.5473
1579.0	1.5589
1580.0	1.5714
1581.0	1.584
1582.0	1.5965
1583.0	1.6076
1584.0	1.618
1585.0	1.6274
1586.0	1.635
1587.0	1.6417
1588.0	1.6472
1589.0	1.6514
1590.0	1.6549
1591.0	1.6564
1592.0	1.656
1593.0	1.654
1594.0	1.6494
1595.0	1.6436
1596.0	1.6363
1597.0	1.6273
1598.0	1.6182
1599.0	1.6085
1600.0	1.5992
1601.0	1.5917
1602.0	1.5849
1603.0	1.58
1604.0	1.5777
1605.0	1.5773
1606.0	1.579
1607.0	1.5828
1608.0	1.5878
1609.0	1.5943
1610.0	1.6027
1611.0	1.6119
1612.0	1.6217
1613.0	1.6315
1614.0	1.6403
1615.0	1.6493
1616.0	1.6584
1617.0	1.6667
1618.0	1.6748
1619.0	1.682
1620.0	1.6875
1621.0	1.6921
1622.0	1.6963
1623.0	1.6999
1624.0	1.703
1625.0	1.7053
1626.0	1.706
1627.0	1.7051
1628.0	1.7022
1629.0	1.6978
1630.0	1.6922
1631.0	1.6853
1632.0	1.6776
1633.0	1.6689
1634.0	1.6591
1635.0	1.649
1636.0	1.639
1637.0	1.6296
1638.0	1.6217
1639.0	1.6147
1640.0	1.6091
1641.0	1.6042
1642.0	1.5993
1643.0	1.5959
1644.0	1.5936
1645.0	1.5924
1646.0	1.5927
1647.0	1.5926
1648.0	1.5916
1649.0	1.5914
1650.0	1.592
1651.0	1.5925
1652.0	1.5945
1653.0	1.5948
1654.0	1.5949
1655.0	1.5936
1656.0	1.5912
1657.0	1.5878
1658.0	1.5834
1659.0	1.5779
1660.0	1.571
1661.0	1.5636
1662.0	1.5546
1663.0	1.5462
1664.0	1.5366
1665.0	1.5292
1666.0	1.5221
1667.0	1.5167
1668.0	1.5138
1669.0	1.5103
1670.0	1.5082
1671.0	1.5051
1672.0	1.5016
1673.0	1.4978
1674.0	1.4936
1675.0	1.4889
1676.0	1.4838
1677.0	1.4785
1678.0	1.4727
1679.0	1.467
1680.0	1.4613
1681.0	1.4558
1682.0	1.4501
1683.0	1.4452
1684.0	1.4409
1685.0	1.4362
1686.0	1.4318
1687.0	1.4268
1688.0	1.4213
1689.0	1.4161
1690.0	1.4112
1691.0	1.4056
1692.0	1.3998
1693.0	1.3935
1694.0	1.3865
1695.0	1.3796
1696.0	1.3725
1697.0	1.3652
1698.0	1.3578
1699.0	1.35
1700.0	1.3422
1701.0	1.3339
1702.0	1.3251
1703.0	1.3164
1704.0	1.3072
1705.0	1.2988
1706.0	1.2906
1707.0	1.2826
1708.0	1.2752
1709.0	1.2686
1710.0	1.2622
1711.0	1.257
1712.0	1.2521
1713.0	1.2464
1714.0	1.2405
1715.0	1.2343
1716.0	1.2267
1717.0	1.2182
